academic_score,coding_skill,communication_skill,analytical_skill,creative_skill,R,I,A,S,E,C,career_domain
94.00715659945543,0.8747746354796809,6.910841716647178,8.539983426714919,1.304145874152045,6.981268498789621,8.21352438136657,4.791467268035488,9.568972875634277,2.943535541706897,3.3943567629609093,Healthcare
93.83790395385387,0.42069982497524416,2.808143570473069,7.955883778507801,3.0321452982979498,2.045985258083148,9.136537664042608,5.317508845540279,7.67280792838168,2.804040257087493,4.743668946832931,Healthcare
99.47232145687522,0.8941135461066441,3.8323439229142995,8.460226458878365,3.6046996212606466,9.718296363155662,7.303183096531286,4.5440703841938,5.181663090929477,3.252309093027921,4.949354237802719,Engineering
74.00313630778703,9.659457560881794,4.462588469094319,7.480634801021777,3.6122605763075266,3.403861812204279,6.06182646611547,5.227361479535839,2.8855533970352445,6.702292921764571,8.713274250350901,Software
98.2504208702708,2.8614623458541915,6.901657918580228,7.211248392548631,1.5284850964359094,7.626756152846081,8.013430550472151,4.426399371381578,3.8634343354702465,3.973457334047361,6.221065703631557,Engineering
82.78355997152345,2.591648261818684,9.739721657669413,5.703843088771022,3.48507870497634,5.512420419935546,3.797455756098776,3.4679592213224666,9.0030325893744,6.050566973395904,6.335361592900519,Education
91.931807158671,9.927363553242124,3.983919136069442,9.355734008277453,4.433085744753299,2.1380838593685234,9.4416184732467,4.192370615090435,5.360130676475997,3.6407633373736594,6.001005442063456,Software
88.15228334306654,1.8009532070563146,8.91228970449462,4.611216300274021,3.849967765493054,3.0791051374842158,5.114452379095001,2.42673732496884,9.95170415892507,4.65677315784074,4.7031756080505325,Education
80.65201393204781,0.20533758383937895,9.745641182879442,4.167603687903711,7.327056689193313,3.254302636733306,2.92166837165685,2.4043648330859884,6.281619870243875,7.719362077472209,2.290967977542218,Marketing
77.90181601267291,1.3996694847297142,6.77432640331597,7.138007926065258,2.7717702625570033,7.12218640695691,8.56638175203302,3.238654947505787,3.779863393256308,5.789230552321845,2.0719674431487793,Engineering
80.3060908058077,0.08580550915875118,5.816822115019555,8.800308924238449,1.731521605447004,4.323369064698057,8.618132345200188,2.2402946209851686,8.503119651745777,6.433401936490238,3.30446811670857,Healthcare
98.53662021941312,0.3528437370021492,5.212096391031578,7.158307913402323,2.9288779063673163,6.701151207124788,4.877370889379395,3.9408496310326093,9.716051925868191,9.883571691471744,4.728083946579675,Civil Services
87.40093635733515,1.0729455985418705,3.8862954161398795,9.078671076075818,3.0912694216894643,8.045009813359592,8.809944455567122,3.9269831048278254,5.408068344863949,3.7031228473212003,3.3034726411795154,Engineering
61.56745306702585,9.72302930241426,3.410172862856532,9.433651007372047,3.753073758204292,6.03417369633632,7.715976109500073,4.063088384557132,3.860090428963916,5.882064803709984,8.00348427116599,Software
90.1817149633873,9.827203540505826,4.671637367652817,8.707079617697213,1.9480904310960172,3.488175872546554,7.930083798570569,2.2674264837368447,6.792707484415992,6.235715720477949,6.972102631087219,Software
86.03826253433442,1.4660538584903227,3.64332272684958,9.6631125482749,3.7618726471884,8.052745037656237,6.3512010492828175,2.4560305152434516,4.472101523512907,2.2877938000832216,4.747644411618678,Engineering
65.71966728211343,4.184819371186869,8.452554087956015,6.192403818819925,8.743916251680346,3.1128820878551524,3.9832580097712595,9.760719937276834,2.7330241084601274,4.566630843461964,3.166140362122639,Design
81.71651604985315,4.930005319114354,7.034060934302257,3.881297927654579,0.4175035834933438,5.885734579637184,4.792021248679025,4.1211100462348815,8.112606551363674,2.5559874115307566,4.4631255214542955,Education
99.44751671885678,4.113951759383466,5.72105828471649,8.668015115927753,1.1875323564623497,7.968059164832751,6.130202349894518,2.414456608466771,4.641850606486046,4.18167915803278,6.01054624513367,Engineering
80.90892760682915,0.3689828236769943,4.769271422006604,6.842889568776691,2.615489220850744,5.146993190676312,9.670791351672749,4.272705323838866,9.851234452229676,4.921571559615501,6.505790052454945,Healthcare
85.59527014337891,1.678300323984816,2.8483995194778275,7.233620162616559,1.941341919949361,3.146973728524748,7.812872927545389,3.8017254760263413,8.808345646069895,4.266204234144155,2.161579755548252,Healthcare
65.32740500895,4.112686214615845,7.961828387944833,9.431659992345498,3.0670759796789495,4.091215181453094,6.663642416770067,6.330319447502042,2.226093350530947,7.782392146056406,7.451250673310584,Finance
75.23563426524086,4.1458211035325725,9.739497256772928,2.3175591479500066,7.755448596976416,2.669260594003166,2.0683598241349865,2.3767953017623116,8.271243606127367,9.178362532215544,5.749553747349859,Marketing
88.00769252259484,2.2527206765504677,2.645797075757475,9.316955175206918,3.0308731722544002,8.56049050333598,8.55654450095562,5.090641202289479,3.7908135901642024,2.567787960998145,5.357865977963998,Engineering
99.51156812730945,0.4420411168282329,5.959089197348165,8.824263548625655,2.4002298350923756,8.909932964866847,7.664446825626677,5.196806784871212,6.02522333759681,6.5157552933831315,5.08631856048646,Engineering
63.64008364205321,1.7412773351165018,6.836543024953045,5.918265063705715,7.774733164896875,5.110433501139367,6.311818543733726,9.960065150570955,2.7353674046451895,6.632938125807472,4.460581465397691,Design
85.2915303589382,1.045653955392571,4.898249672358692,9.622952814563252,2.6863170835703505,8.545708164592632,8.919331047810314,4.001502444551407,5.488337868484659,2.9003363617464926,5.482507331135395,Engineering
84.07741582163841,0.20434308133239432,5.117936419523296,9.071184485888097,0.8850524213837341,2.443512668785278,2.603179355503004,4.303893840163629,3.0316685920289625,7.883701168472723,9.398231196727128,Finance
63.270361277954876,0.7848884135809686,9.279866226812757,2.012975121918233,7.593797261920602,2.4225850384034096,4.986390411277153,6.931284979334076,6.187024087533724,9.161548184174395,3.1805826655870217,Marketing
65.90956367624906,3.566747929422762,5.966237496749535,7.060213593333179,2.6605674263265784,2.5358600566988803,4.237061834117274,4.663086332275116,3.212352518173648,6.982492056533744,7.634344020989634,Finance
64.79048527277004,7.515090503805157,4.369849707152781,7.349787335487672,3.24411420145788,4.3979105087712504,9.59858958858005,5.684112376974564,4.7887113297521875,4.932677173303795,7.430220889174292,Software
69.77412621858618,4.932576243964898,5.240701236984926,9.690296273879277,0.5089123631020187,2.76429569592166,3.2297886419225406,2.8034068662977782,2.932835120256529,7.231190480968984,8.573534168710765,Finance
90.96456396756562,4.483051314870104,8.429858452379236,6.586978065427658,0.026500031988027084,6.875335814725712,4.453743896293922,5.614480483108879,8.410155120298919,5.592286354182768,4.675183660224553,Education
81.03647073644854,2.127182193082084,4.538051893422275,7.009812834581762,0.5741841236960177,5.053100212208163,7.1901249114183035,4.906191107113061,7.403244030816923,4.405700509274087,4.662947162757929,Healthcare
93.64936313871794,3.4228577393991664,2.439340556213284,8.22555487880775,0.013554497071648353,9.798814201299864,8.972788429372173,5.030509405279194,5.971447249832313,2.5334962505671803,6.253637300082273,Engineering
68.20007240212949,0.3324813368338875,6.569196274307358,8.9955916620886,4.20914388379136,2.6988618831314475,5.976336559299451,3.0081366002387226,2.8182797143285225,8.631601622439325,8.076491452370508,Finance
76.66547780977042,2.259743006495196,5.56891227427663,6.687076172774389,3.1205077209091883,4.698905309573165,4.193723376941695,4.887431354530628,8.294584429409328,8.628547931840227,4.6592873984408705,Civil Services
73.31263143649937,1.6745280732854306,5.100597304207338,9.231838877718031,3.1003637796425676,4.667305459881607,6.4694629152547884,5.9429860561226535,2.758374398663756,8.287376057222072,8.70966905461395,Finance
95.07062547046998,6.048812289272178,4.6824067574229735,8.393770804820909,2.2850010964083918,5.019789360362562,8.262033389291895,4.699303185564183,4.431787409978039,4.044775885427466,7.864716298931809,Software
80.36220367641681,0.9079885840071283,6.542252806668142,8.616371726832455,2.0042570838181994,4.310029018220663,8.695399550767627,2.766757015580401,9.796354847450838,4.52944339442233,5.05727117717324,Healthcare
80.89765086487704,0.11511302393818756,5.25683605494123,6.496561531101869,1.87217684860211,2.344607696836094,2.3866053274439363,2.5212348302590475,9.512472367007476,7.558962638482362,2.614053909228669,Civil Services
73.28585650619756,2.5941902856303605,9.759566849238281,3.9950135193506515,7.0390379830978835,3.6759862082295047,6.014267242990057,2.023160115023014,8.212503744329245,8.040859605688683,4.686978014689615,Marketing
78.08871763559229,0.16423335121719174,6.545521047220438,7.638042353023679,2.888159770457736,2.827566587139869,2.169395801232975,3.557365855663787,5.902478537730438,7.376966964051039,9.926623947048268,Finance
82.29221475560192,0.4267483403932193,7.109649003544285,4.510975051656213,7.416200835329998,2.3353823869421375,5.749802351995889,3.049527965477929,6.197125918285057,8.69452339978785,2.953438603318333,Marketing
83.16446166648234,2.6382386507239293,9.692291229456654,4.405439741937929,2.4850597441062448,5.826781405331204,2.514907396656578,3.671814056552411,9.601499542972242,5.766231103737255,3.3615092736014973,Education
91.31865269629687,3.579861144236988,5.294619709550757,6.71454834314018,1.109860809664747,3.155373982940357,5.359463717993642,2.0985526887718207,7.729516572998362,7.298324178278035,2.892723310271668,Civil Services
78.06942224156771,4.03425074481293,6.813246592774373,8.62933222762588,0.7054092438885678,4.03196154136761,3.6199503055339983,2.4346250747517466,9.11183840541553,8.92877669084276,6.240640477334417,Civil Services
98.71133267405392,1.7090867584893799,3.2971171671564625,9.290817382479283,2.9514747125740386,7.420339527299357,8.60540392769374,4.047058260956202,4.760235904259901,4.180632645676583,3.4723287977095882,Engineering
79.49724792998055,2.355327263469072,7.396828633375991,4.42389183575173,8.701716903709157,5.708434721143328,5.494229265804522,4.012750217984903,8.049551569336444,9.073665572828963,4.108519672766409,Marketing
96.84725193906289,0.5887554144507057,4.882582377571268,7.7922393065109254,2.770890012578967,5.257101941759322,6.1487090185360085,3.032106358803016,8.995110023638766,8.80155058130096,6.500093209240525,Civil Services
95.92697476757573,4.190534815891479,4.021907507745121,8.31158018907173,2.1101802977534367,9.746541031875742,8.164598583365716,2.921854603394816,2.4516848028880394,5.854929627677393,2.3412485267704577,Engineering
84.4161866803183,2.3802520109954983,8.790528546750668,6.68414869662379,7.002731672450882,3.074701892953784,2.1559156753064235,3.3113202214991255,6.319794759401315,9.312736611237465,4.481831236006181,Marketing
63.00551126943235,7.258386227237644,5.5246277484447655,9.229721007267045,2.2984075638056556,2.3796670518481102,9.848395143056472,2.011696953128891,6.838496941035432,2.0262690927919245,8.160054235167424,Software
87.62240929782563,6.884837767278409,4.709504736891791,9.950672031986588,3.661124432047806,6.032805739307249,9.776237358746453,5.461382822589263,6.2459782578265965,3.24834004429593,5.157707245474024,Software
71.37206536616188,4.9967674978291745,9.235193644360661,4.366050590406667,1.5642742825279377,2.602612893932322,5.655118357291408,2.962995138928152,8.910287370072313,4.108813298652563,5.976709189795487,Education
89.7680791209741,0.1850381735774631,8.61847387712601,3.150044186438515,0.602834428886394,2.3847660081460456,5.4814438793906985,3.699374818840331,8.63750500586414,2.326781703994712,3.5764516891530516,Education
75.23713584071245,2.134085283274322,6.383326889312247,6.1580515079316855,2.3097142528779377,6.951706566708886,2.001187617879423,2.927364547883612,7.1127903196187825,7.265630231840855,2.350148528737355,Civil Services
82.40770301139975,4.368385570931694,6.9204173459964755,6.70082325314973,2.088833910836669,4.106785011385351,5.687911507944458,3.1938857288415115,7.053621804200241,7.126279568909085,3.4361949582704088,Civil Services
99.50889558944127,9.614895868701081,3.95815070270178,9.956739639253435,4.782078487797125,5.989946610716917,8.973411291574497,4.942771144866227,6.911652575400408,6.420994890657514,5.259945637931576,Software
99.22756575352028,3.2482332449618423,5.038683974394296,9.651357654890276,1.1533490585887933,9.783256849585639,8.984723467939306,2.9321913107212727,5.897922367833766,3.7506262958336505,2.289213382816982,Engineering
66.95580996877949,2.576239621573629,6.564679064321519,6.9816788790336215,8.372296293321122,4.3169037410781,5.114686914675593,8.54591874971263,2.1743258011691244,6.4746072061392,6.300634082089619,Design
79.06707313321473,4.778257491148767,5.243138647722944,8.487627205236313,3.2762099031951086,4.754286853045697,2.434933799557051,4.042266065353493,3.86344258506157,8.049776290978787,7.660549605849434,Finance
63.045234379612005,9.472643216206187,6.4145313456873065,6.981142129021338,4.5325685972229,4.8565947095978705,6.629362638810104,4.718894539986996,6.322464401536743,5.669549594768508,5.641600421320288,Software
83.37797135647855,3.487357308346418,5.400703858801502,9.230524768874822,3.763583197788206,7.482279688144924,8.453901072357187,6.35921763872616,2.1462364151727957,6.129083752823814,2.6443493373672258,Engineering
82.08357370663954,1.2934416534895399,2.9656643229364654,7.055283156214652,1.6321678825164647,8.296722351677538,8.520364508223656,3.8834768099339936,2.0453620232636247,6.093397102499209,2.6422435904659567,Engineering
71.14355084531282,4.660140527550087,8.862746553302431,6.686142436182256,3.439428611504067,2.3391852955258594,3.504817834734081,5.540860443226408,9.743073612304752,4.910852300881366,3.7294152847647837,Education
78.97345708191891,2.229791535051607,5.237868217009538,8.405618250305753,1.918061302028109,9.83291090487349,6.306580859081157,3.859167646193623,6.093928216785469,3.262543748441911,2.005147399228167,Engineering
80.49318292315306,3.974047743749647,9.830847760502797,3.103848063943802,0.4119052280792135,5.402496510373565,5.272556071405676,3.3662976349910467,9.27705189532817,2.7552894589045014,4.16167400521301,Education
75.90377591851177,8.172931223159832,3.5597599524756522,6.636982953117058,3.622113363070585,5.729185060154822,6.814804997105097,6.340614067452655,5.574620201011238,4.813751431716913,5.364657961624767,Software
66.14632152644451,4.223916140584438,7.056695861686914,7.375557376607651,0.6562243884119379,2.1626308974562596,6.604239239078434,5.08325157260369,5.982686454880882,6.60157418010101,8.290917684698389,Finance
86.42459643911232,3.2575973340113236,9.165662883780804,4.951319694428112,2.1662337448582782,6.92175703701452,2.7479032133378287,4.32299298317905,9.514118535222448,3.9777254193998433,6.87349925935345,Education
98.10594552154868,6.039083389676735,4.4025347362891445,7.305845232975967,1.2102250793126372,6.933312966335732,8.070846573538846,4.49444076725678,5.090778671590595,5.5123248527205195,5.351465996579334,Software
74.02507724836723,6.496879866912238,3.789006754641357,9.584885210740154,4.887331931573929,3.0042954493114706,8.379106549507744,6.107203640049332,2.2059174763963583,5.351927291772061,7.466418327449896,Software
84.51776699462424,7.8092731380732,6.354845618730428,8.5743107807861,4.008640415348959,3.69725096271403,8.105610643744452,2.400574231923376,6.474083280302638,4.737961880768681,7.9263580870213275,Software
63.26519928122358,2.9663932415508936,7.485017632440408,4.396394642881436,6.062583417874614,3.645087189073311,4.350912963483325,5.721395327974778,6.996943876065327,8.95978905771199,2.218308288536806,Marketing
81.6991454287747,3.2516284317346846,6.037804977640889,8.276480003344226,0.3609920448958792,2.1532625110290304,3.2884144425560686,4.313114783696582,6.341362527041903,8.962948691208172,8.113116288953808,Finance
61.6043676564993,7.436604118664926,4.940291890450396,7.5353886074711856,1.9775758492450763,5.030943567805858,7.863251228080994,5.964780473028158,5.275046694160543,6.960666581703362,8.343992255124839,Software
69.4316837583684,3.5791248234104427,7.059269415718761,2.89841554435121,8.335915765007996,6.856975470208198,2.904884763547449,8.718466738799531,4.461389282240174,3.2361553720158853,6.353749506362557,Design
83.71803405739709,3.2606162276521893,9.651129008982258,3.9952297306855553,7.326073121348573,2.0451520206477514,4.9420631667030275,4.993569900500538,7.346332721494209,7.992668088967516,3.1733701913077557,Marketing
86.77561605837445,9.376681795876788,3.2435713629381495,9.222680611800213,3.533886084427229,2.835209539504749,8.341417457587008,2.1833571346677147,5.682010075328202,5.3190226381090255,8.473085122053035,Software
89.61676751106472,0.17093882969579088,6.933464901785808,9.064623597599786,1.155654562138233,8.192136965393203,7.43969124477622,3.1235058848634,2.9000521873636176,2.442777921116207,2.5165447856200784,Engineering
87.43870943931937,4.759058927116195,9.11404228820994,6.339591472600111,6.605560356368845,4.577980142896251,4.444232901284601,5.334321287730521,8.909736138321811,9.020297299974752,3.5396497079559546,Marketing
96.61522089887592,0.7808192239608697,3.1728064666741433,8.305558093571374,1.2765326236421592,5.308161751855733,6.893156437002652,3.8714838356989634,9.386531115089209,7.339329457229719,6.154385956708527,Civil Services
96.74711187974017,9.483013801349037,5.294427351163286,9.129541936233094,3.2561648852074603,2.532965151539954,8.26806504394667,6.997068628853333,2.24106019430278,6.885870921106586,7.9537968370053065,Software
83.20953069712702,3.8259543227789234,6.628374154403559,8.890626244987432,4.506878247942222,8.829495416496083,7.690316782045376,6.344503127702855,3.8783612594086323,3.484346372801404,5.245373293971966,Engineering
96.58334123929563,2.2434681131126535,3.1877206543716374,8.557245355408654,1.1363481363157573,8.437545632889194,6.076926197419307,5.341063992775082,5.097451730048073,4.317470219002862,3.898928900896149,Engineering
88.61724183076066,0.7449592798509735,4.6331189863447975,8.690142869520367,2.383477375205796,3.9718266190917513,9.863980090099922,5.734378580679113,7.213840810165491,4.606170662426672,6.111967094085291,Healthcare
86.18772325725394,0.30133695144780426,6.831001349932755,7.933923097468011,0.5071041422460826,4.429358795931629,3.2838828386025396,3.4243645098096143,3.5364498246314326,6.817872002200601,9.14845202266958,Finance
76.54196406101406,6.348155850350635,2.61611327086083,9.262994574017124,3.9989054771201085,2.922925647685165,7.49403873215355,5.967036290739187,2.9261422327370483,6.5887624458568865,7.1059967766151235,Software
80.92176397436205,3.008059100731656,6.095944297133951,9.341576545731586,1.1403988597446624,7.8244181066444085,8.467842955541036,4.055142349033524,6.1993065143336015,6.500115616990056,3.7671068965135905,Engineering
76.94953014595052,4.047649878842209,5.92098467371148,2.7485198397847888,7.936815358146388,2.764919004142813,3.176177924009924,8.412372329036852,4.364459828165911,4.676790509213305,2.892229826138861,Design
85.5184317326388,9.965023974808753,4.972381675930865,6.513577157816501,4.938927601074436,2.6821987627836656,6.416438597536665,4.021593840521461,4.140998074628074,5.587988828290881,7.897355268514964,Software
71.74829014273585,3.863113637246913,9.008807848401887,5.226449187628584,2.9787536409447837,4.005939570194913,3.8347803960240032,3.71780237387852,9.280336447656332,4.2120496824033475,6.15931556625711,Education
76.50355856501963,3.2543868452359708,4.664788932756677,7.686890447633729,1.6650095652909895,5.34743477599095,6.970696806105837,5.309195949246893,7.525908827072979,9.87287585351614,4.32602806141859,Civil Services
87.60019563282663,9.896658514512062,4.04738926502602,6.080105423703298,4.109032219505434,2.006183398797047,8.948720900028972,6.906181871721519,4.374432717531093,3.9126314012200414,8.074399219154033,Software
69.74626864255467,2.604789886360211,7.7893377097325285,2.445622160580083,7.080409222414557,2.6385674181761742,6.130338151262642,5.910140438351929,8.810873469093188,7.262928240291515,3.515641779726643,Marketing
82.15208962849505,4.126430541164484,6.619197856279829,8.191536332287633,4.366683308619239,2.8088210567605483,5.931379783785473,4.872936911588833,4.832876810857092,8.022911419227146,8.883850158317907,Finance
81.29924770237704,4.029627000588106,9.467441690903083,3.523395695490204,6.397574018225545,4.014900893825807,2.8676225749325432,5.474755444512309,8.768271571540183,9.586043446817868,5.20486038672666,Marketing
79.48247675275744,4.49130813646353,7.239896183077906,3.5876572393836854,8.330170891415078,6.126003837077841,5.331534429175198,2.608809555626374,7.782872251685324,7.366105156373185,3.1627567918269004,Marketing
81.16327591010952,2.1975584431645507,2.52832342130872,8.984598951509302,1.080190912547998,5.097939774489148,9.085105686575659,2.7601242656432405,7.1733416829891,5.903807930342199,4.299002118846601,Healthcare
99.34715701053653,0.853323792749992,5.521257786986883,7.662407889356917,1.3269370459409728,2.888831939256241,5.458090277846597,5.0902583714359295,5.165948130067321,8.544047655748205,8.967171017684969,Finance
87.03360379088309,4.433021076202333,4.248923244106613,7.05757683046917,1.838796754386448,7.779439626235103,8.280869469366404,5.668071902807011,5.846524468206699,2.055156322143236,4.0807699908988075,Engineering
76.65048195013452,3.0947409650386075,8.498001504935855,6.171516829773838,3.146494030053681,2.9942813888764794,2.3230833992204305,2.2131660464351635,8.298475555900353,3.329255683271567,5.23045061731254,Education
65.08799050749798,1.6233796344502998,7.752538824346169,4.380090646843833,7.946220687244038,3.9723813928501768,4.297233842029933,8.875206248110784,6.460423444701172,6.776673432519641,5.934516931276475,Design
70.18682488184204,4.651594424189119,5.422773919625096,5.905852118934597,9.647378321368299,4.477260517304909,3.9317445492415777,9.976550542000263,3.1348234718268206,6.4469545806442214,4.253098283648789,Design
83.74258074364624,0.20836450301192133,2.423960080229016,8.323960593543546,0.36042167999336683,2.356283638826293,2.0605423761744373,6.7825069914974,7.555586703602404,8.984111833211243,3.4826779064382762,Civil Services
91.68375995116071,2.7480802185946223,6.1526722820241995,7.031283098192209,2.1214844294244406,7.766240454055659,6.782139899759749,6.494504120031177,5.91242462281969,3.13921208771555,6.879954247993962,Engineering
62.770172251434396,8.625914429326011,2.2097561171581814,6.5123829854648,3.9935709582728727,3.4641101835048236,7.353070023977994,5.009407948181611,4.912113291036232,5.740365897147661,8.7123345613042,Software
68.98462447375408,8.685819739578573,4.7504597022907795,7.267689909379779,0.8184190073265074,3.368956537570533,9.517074639991353,5.379911377931776,4.4802391933994326,2.0635744499344675,6.033726481167273,Software
76.07934339492529,3.7752096437313916,4.3026974863707,7.494444447188311,3.642453385808066,7.395186320363686,8.177939729955886,2.8871438473485345,4.725134594484691,6.923348697622541,6.6869403324855945,Engineering
91.9284610377851,2.441970650324698,8.73151834986265,3.7119181801677326,2.067082246476307,5.7909250553826865,5.717118930383046,5.059702526686655,8.867601024509543,2.757846857938368,2.468784603227783,Education
66.43392695830985,0.04665809913546648,5.752098938461664,5.632308575565024,8.847956350780537,2.4958904979360796,4.007471579306442,8.710769137371479,3.0201781731444943,4.7754247465114315,5.665356480148374,Design
89.40638108203571,2.620795853630811,6.24023895565386,7.506150640465341,4.163402346735216,2.055158071312329,8.156127649142086,5.793381950555024,7.374142170734172,5.781323289457263,6.209851857483543,Healthcare
85.73460719647137,4.430978902325372,6.923891559544495,3.957628490889147,8.764606800845172,5.478090732484034,2.0160913180213935,9.284651051810455,3.7774650522067867,5.9709866563854215,2.464953199115661,Design
92.38539120820133,1.1271937773184693,5.514717204893384,8.237775626441024,2.4329883112187654,4.99684482831467,5.010728220262405,2.11466405634021,7.629525984569228,9.945907571338436,2.7449986807462174,Civil Services
93.0052267066446,2.2009949897774526,6.263744159882216,8.927695598605574,2.1700968308693764,2.443002148398086,3.103059763556056,4.991126470318694,5.678315571195949,8.356954854240696,8.908532094124698,Finance
64.7334476369355,4.955632159106519,8.759437276566121,5.699931933428059,8.093011882560226,3.014681837874511,4.827749824607202,6.898233575169417,8.347745819554014,9.788850768627054,4.92905072985951,Marketing
62.2454441366484,2.1482840636946756,6.310552107845538,8.4893834570659,0.9305070892313866,6.013216548978552,4.290934433689463,4.414844360426776,2.667399862079719,8.296538696973329,9.18852468595719,Finance
95.74253205203208,0.6567470407245335,3.994180148518647,8.924503958343337,2.3603021709849914,2.0670131321608283,8.286660636583116,2.222974541864808,8.113621281669994,3.378599265477761,3.378061693394727,Healthcare
93.79157745144086,0.3268307878219262,7.065470190326469,2.168068000916413,7.991369058526767,6.532187266722055,2.696226855587976,4.662103411376085,7.680504550385526,9.89018330264065,6.499166728436363,Marketing
97.47289848132368,4.139341876610864,8.869424711153101,5.12212723235864,9.841107963216169,6.897754201908785,2.724825361899085,8.366030888469455,2.955953507323945,3.691315526661742,3.543493716865976,Design
88.58845543356615,1.1265846497561753,3.25483330670149,7.245176037240335,2.8061139414126246,8.37490192458597,7.454088861390141,6.300698466747175,5.614071516042419,2.338341809500008,5.539175486148843,Engineering
66.63098160653104,3.3209395725270867,8.175958865472024,2.4878125511964986,9.934185453920586,4.300811322442199,5.746418563478882,8.994511860629377,5.934850674588332,2.559679635107652,3.7798668689742634,Design
99.62474140352188,0.8235317671614795,3.6510753243574876,9.31603742892997,2.5969292975196865,7.081502263676679,6.195613773781476,6.397909274757646,6.352892125230035,3.1939810569076963,4.25619672090494,Engineering
77.35090261085666,1.4121544934325585,3.9536418280680663,7.070012922425294,1.8596633395843243,4.258484096158414,3.9869069524265823,2.4670398598764782,7.829325071750188,9.272445654368251,2.9336164788652073,Civil Services
72.49396407542054,9.934085890860889,6.575450342035216,6.562846112195034,0.78977411417674,5.479495590844012,6.80806267360996,3.5838083853376332,6.285896284993765,6.530716273828832,5.7368993569521045,Software
82.44867796717882,4.101887537244867,3.5658099740864118,8.175556644082173,4.838779385516944,6.2843696803754705,9.991234471244985,5.6986516604277035,7.969033595158642,6.942079947060383,4.4267949157994355,Healthcare
99.19129831418087,0.8111670289123968,6.622381264956633,9.457190541584968,2.6369981106133817,5.596768111845793,6.4512902650890105,2.3970329232151477,5.657482451701812,6.943050339551245,9.130728395869934,Finance
92.63399685694677,3.2583395935321295,8.260356183543175,3.2716099058915837,4.0962755243573055,6.399109569758476,4.627174562728465,3.2216997039323307,9.479342601453528,2.4358973391591556,5.5953872367692785,Education
67.65041671658346,3.2557379244083706,5.208923444487217,9.058981590058291,4.2072377654238,4.356435836990823,6.8955246900757725,5.170710691478684,2.6313237078225136,8.56721177671736,7.5246443115278785,Finance
97.59019610866987,0.3633543580500814,2.3853900597573032,6.698289441303866,4.3319325712567105,3.0776493439566592,3.8018890996517376,2.342527033134898,7.17728167023476,9.422188091019855,5.796243665304214,Civil Services
95.9538955272099,4.535975153529149,6.267645284935834,7.332161779978947,0.5549473460674054,4.235277719032127,4.301791356009631,6.3228180476133495,4.733241100938942,8.219712362300791,7.126074025514216,Finance
85.87722764774297,0.6372697971143448,8.598027660284664,6.863881614460429,4.13019525833286,5.4965768756310185,6.197304547503834,6.908993466303138,8.899684415945119,4.7959240341466325,5.141190552316407,Education
76.20357089945884,2.7034923832245514,2.482672350977204,9.708684985575962,0.06202018138657395,9.556791623173545,8.00341404967922,4.9917874214887945,3.486189038543086,3.4995955575349234,5.715965993658017,Engineering
